Nro de factura,Fecha de factura,ID Cliente,Pais,Cantidad,Monto,Mes,Año
569203,2021-10-02 10:32:00,16353.0,United Kingdom,68,"262,60",10,2021
540153,2021-01-05 11:25:00,15841.0,United Kingdom,132,"331,60",1,2021
546846,2021-03-17 12:47:00,13533.0,United Kingdom,96,"128,49",3,2021
560825,2021-07-21 11:23:00,,United Kingdom,-1,"-367,38",7,2021
571684,2021-10-18 14:11:00,16730.0,United Kingdom,244,"262,17",10,2021
553464,2021-05-17 11:07:00,16218.0,United Kingdom,572,"925,16",5,2021
557566,2021-06-21 10:39:00,15998.0,United Kingdom,-4,"-5,80",6,2021
560729,2021-07-20 14:39:00,17511.0,United Kingdom,3237,"5433,57",7,2021
554087,2021-05-22 12:03:00,13946.0,United Kingdom,168,"276,12",5,2021
573417,2021-10-31 08:56:00,12581.0,Germany,161,"197,71",10,2021
551159,2021-04-26 15:02:00,16203.0,United Kingdom,72,"147,60",4,2021
576223,2021-11-14 13:02:00,15993.0,United Kingdom,-4,"-24,90",11,2021
559782,2021-07-12 11:55:00,12722.0,France,156,"302,92",7,2021
559314,2021-07-07 13:51:00,,United Kingdom,-50,"0,00",7,2021
559301,2021-07-07 12:41:00,13842.0,United Kingdom,164,"336,80",7,2021
545448,2021-03-02 16:35:00,12753.0,Japan,6,"15,30",3,2021
563246,2021-08-15 10:57:00,13089.0,United Kingdom,414,"695,26",8,2021
554038,2021-05-20 14:23:00,12775.0,Netherlands,128,"294,72",5,2021
540469,2021-01-07 14:04:00,12484.0,Spain,630,"1138,67",1,2021
558453,2021-06-29 13:52:00,,United Kingdom,2,"1,70",6,2021
572569,2021-10-25 10:32:00,17870.0,United Kingdom,233,"200,55",10,2021
558055,2021-06-24 14:43:00,,United Kingdom,2,"1,07",6,2021
551341,2021-04-28 07:52:00,15189.0,United Kingdom,223,"459,45",4,2021
564202,2021-08-24 08:27:00,16342.0,United Kingdom,22,"57,50",8,2021
541260,2021-01-16 15:44:00,16059.0,United Kingdom,74,"145,00",1,2021
574713,2021-11-06 14:26:00,12628.0,Germany,106,"237,57",11,2021
536603,2020-12-02 08:40:00,17850.0,United Kingdom,12,"22,20",12,2020
549463,2021-04-08 14:21:00,,United Kingdom,-17,"0,00",4,2021
557944,2021-06-23 16:10:00,15669.0,United Kingdom,-3,"-6,65",6,2021
579168,2021-11-28 14:12:00,17806.0,United Kingdom,727,"546,04",11,2021
545721,2021-03-07 10:52:00,15039.0,United Kingdom,264,"608,45",3,2021
550634,2021-04-19 15:02:00,14298.0,United Kingdom,22,"27,30",4,2021
548331,2021-03-30 13:28:00,13047.0,United Kingdom,193,"427,15",3,2021
573498,2021-10-31 12:00:00,,United Kingdom,-22,"0,00",10,2021
562589,2021-08-07 15:16:00,15198.0,United Kingdom,64,"107,64",8,2021
571318,2021-10-17 10:50:00,17404.0,Sweden,5952,"5296,96",10,2021
557617,2021-06-21 13:37:00,14543.0,United Kingdom,39,"327,45",6,2021
553061,2021-05-13 11:12:00,17238.0,United Kingdom,101,"262,25",5,2021
548553,2021-04-01 09:19:00,12523.0,France,88,"138,75",4,2021
547947,2021-03-28 15:03:00,15032.0,United Kingdom,1310,"2188,50",3,2021
560839,2021-07-21 12:23:00,14527.0,United Kingdom,23,"121,54",7,2021
581357,2021-12-08 12:29:00,13314.0,United Kingdom,189,"186,47",12,2021
572852,2021-10-26 12:24:00,12879.0,United Kingdom,168,"65,52",10,2021
560264,2021-07-17 13:46:00,12833.0,United Kingdom,156,"417,38",7,2021
547893,2021-03-28 10:25:00,13552.0,United Kingdom,23,"191,25",3,2021
560423,2021-07-18 15:15:00,,United Kingdom,-25,"0,00",7,2021
574299,2021-11-03 16:06:00,16746.0,United Kingdom,157,"309,01",11,2021
540796,2021-01-11 12:03:00,15107.0,United Kingdom,-1,"-8,50",1,2021
568950,2021-09-29 15:25:00,12458.0,Switzerland,236,"505,48",9,2021
543901,2021-02-14 12:13:00,17659.0,United Kingdom,28,"115,00",2,2021
545467,2021-03-03 09:39:00,15304.0,United Kingdom,15,"105,45",3,2021
540382,2021-01-06 17:38:00,12957.0,United Kingdom,-5,"-6,65",1,2021
554344,2021-05-23 17:44:00,14032.0,United Kingdom,-3,"-2,49",5,2021
572231,2021-10-21 14:41:00,13974.0,United Kingdom,249,"413,59",10,2021
556088,2021-06-08 15:24:00,,United Kingdom,18,"144,64",6,2021
538453,2020-12-12 12:26:00,16779.0,United Kingdom,195,"330,92",12,2020
546253,2021-03-10 14:44:00,16080.0,United Kingdom,66,"130,26",3,2021
565610,2021-09-05 14:56:00,14849.0,United Kingdom,226,"357,34",9,2021
550354,2021-04-18 10:28:00,13811.0,Germany,1,"222,75",4,2021
542599,2021-01-30 11:01:00,17062.0,United Kingdom,94,"102,64",1,2021
580049,2021-12-01 12:54:00,13599.0,United Kingdom,134,"204,22",12,2021
538629,2020-12-13 13:10:00,17799.0,United Kingdom,133,"223,48",12,2020
579872,2021-11-30 16:54:00,14085.0,United Kingdom,239,"278,82",11,2021
542518,2021-01-28 12:17:00,,United Kingdom,-13,"0,00",1,2021
546105,2021-03-09 12:21:00,14662.0,United Kingdom,238,"268,51",3,2021
561873,2021-07-31 11:48:00,13316.0,United Kingdom,3669,"2157,50",7,2021
541993,2021-01-25 09:37:00,,United Kingdom,93,"604,37",1,2021
566299,2021-09-11 15:59:00,16871.0,United Kingdom,200,"329,44",9,2021
549271,2021-04-07 12:48:00,,United Kingdom,-2,"0,00",4,2021
541787,2021-01-21 12:56:00,12829.0,United Kingdom,-1,"-39,95",1,2021
575856,2021-11-11 12:28:00,16386.0,United Kingdom,198,"256,10",11,2021
556522,2021-06-13 11:21:00,16938.0,United Kingdom,-1515,"-833,25",6,2021
581486,2021-12-09 09:38:00,17001.0,United Kingdom,218,"407,68",12,2021
545176,2021-02-28 14:19:00,,United Kingdom,88,"764,12",2,2021
542508,2021-01-28 12:06:00,,United Kingdom,136,"0,00",1,2021
560844,2021-07-21 12:28:00,14298.0,United Kingdom,24,"74,88",7,2021
538690,2020-12-14 09:54:00,13802.0,United Kingdom,-11,"-117,45",12,2020
563103,2021-08-12 10:08:00,13873.0,United Kingdom,74,"159,20",8,2021
561626,2021-07-28 14:03:00,14898.0,United Kingdom,443,"400,37",7,2021
545344,2021-03-02 09:24:00,16678.0,United Kingdom,182,"312,18",3,2021
561331,2021-07-26 14:24:00,16809.0,United Kingdom,95,"127,61",7,2021
572029,2021-10-20 11:48:00,17651.0,United Kingdom,-3,"-17,85",10,2021
580512,2021-12-04 13:55:00,12673.0,Germany,180,"389,62",12,2021
547562,2021-03-24 08:47:00,16525.0,United Kingdom,400,"851,40",3,2021
576051,2021-11-13 14:45:00,14911.0,EIRE,945,"2068,49",11,2021
551569,2021-05-03 11:13:00,,United Kingdom,-6,"0,00",5,2021
559993,2021-07-14 12:42:00,14716.0,United Kingdom,355,"188,56",7,2021
537656,2020-12-07 16:21:00,15100.0,United Kingdom,-12,"-131,40",12,2020
569390,2021-10-03 16:53:00,15502.0,United Kingdom,-3,"-305,00",10,2021
565026,2021-08-31 16:34:00,13694.0,United Kingdom,-72,"-151,20",8,2021
552274,2021-05-08 12:30:00,16523.0,United Kingdom,100,"236,10",5,2021
562270,2021-08-03 16:42:00,12917.0,United Kingdom,120,"594,00",8,2021
552707,2021-05-10 16:16:00,15696.0,United Kingdom,-1,"-9,95",5,2021
568195,2021-09-25 14:41:00,13408.0,United Kingdom,32,"40,00",9,2021
559000,2021-07-05 12:15:00,14099.0,United Kingdom,104,"235,63",7,2021
563685,2021-08-18 12:26:00,14911.0,EIRE,38,"131,85",8,2021
554278,2021-05-23 13:25:00,13831.0,United Kingdom,157,"378,69",5,2021
580147,2021-12-02 10:07:00,17183.0,United Kingdom,192,"713,78",12,2021
548397,2021-03-30 17:23:00,,United Kingdom,-30,"0,00",3,2021
551336,2021-04-27 16:53:00,13993.0,United Kingdom,-1,"-4,25",4,2021
579918,2021-12-01 08:58:00,13410.0,United Kingdom,-2,"-8,30",12,2021
564915,2021-08-31 12:41:00,,United Kingdom,26,"0,00",8,2021
569420,2021-10-04 10:33:00,16881.0,United Kingdom,600,"432,00",10,2021
580736,2021-12-06 08:55:00,12716.0,France,205,"375,59",12,2021
576875,2021-11-16 16:32:00,15805.0,United Kingdom,160,"370,40",11,2021
563433,2021-08-16 12:14:00,16033.0,United Kingdom,-3,"-9,15",8,2021
545547,2021-03-03 15:07:00,,United Kingdom,-391,"0,00",3,2021
548194,2021-03-29 15:30:00,,United Kingdom,404,"1536,03",3,2021
559818,2021-07-12 16:37:00,13408.0,United Kingdom,386,"515,30",7,2021
537430,2020-12-06 16:05:00,,United Kingdom,120,"0,00",12,2020
543288,2021-02-07 10:14:00,17302.0,United Kingdom,99,"182,85",2,2021
537658,2020-12-07 16:43:00,18102.0,United Kingdom,120,"395,76",12,2020
563024,2021-08-11 13:41:00,14639.0,United Kingdom,68,"219,76",8,2021
548970,2021-04-05 11:03:00,14646.0,Netherlands,700,"1155,00",4,2021
545574,2021-03-03 18:16:00,13959.0,United Kingdom,80,"122,70",3,2021
568385,2021-09-27 09:51:00,15398.0,United Kingdom,-2,"-5,90",9,2021
556726,2021-06-14 11:31:00,18102.0,United Kingdom,2096,"8915,52",6,2021
545279,2021-03-01 11:36:00,17811.0,United Kingdom,53,"122,50",3,2021
551561,2021-05-03 10:49:00,17422.0,United Kingdom,128,"306,82",5,2021
549098,2021-04-06 11:06:00,12481.0,Germany,-14,"-5,46",4,2021
567480,2021-09-20 13:38:00,17450.0,United Kingdom,1000,"3200,00",9,2021
578841,2021-11-25 15:57:00,13256.0,United Kingdom,12540,"0,00",11,2021
537461,2020-12-07 10:06:00,15649.0,United Kingdom,120,"510,00",12,2020
576912,2021-11-17 10:01:00,13756.0,United Kingdom,228,"411,96",11,2021
564872,2021-08-31 10:47:00,16083.0,United Kingdom,524,"979,64",8,2021
554268,2021-05-23 12:59:00,15311.0,United Kingdom,369,"638,24",5,2021
557274,2021-06-19 11:44:00,14004.0,United Kingdom,356,"580,34",6,2021
574581,2021-11-04 17:45:00,,United Kingdom,-62,"0,00",11,2021
579158,2021-11-28 13:53:00,17188.0,United Kingdom,140,"309,12",11,2021
562355,2021-08-04 13:25:00,14768.0,United Kingdom,40,"133,20",8,2021
539605,2020-12-20 14:07:00,13050.0,United Kingdom,-7,"-11,30",12,2020
562150,2021-08-03 10:49:00,14132.0,United Kingdom,170,"301,92",8,2021
579902,2021-12-01 08:39:00,13365.0,United Kingdom,-9,"-34,15",12,2021
575070,2021-11-08 12:58:00,17841.0,United Kingdom,450,"796,64",11,2021
570823,2021-10-12 12:54:00,12691.0,France,99,"303,10",10,2021
547645,2021-03-24 11:40:00,12676.0,Sweden,107,"197,90",3,2021
580243,2021-12-02 12:19:00,16333.0,United Kingdom,1120,"1187,20",12,2021
551952,2021-05-05 11:47:00,15838.0,United Kingdom,194,"494,70",5,2021
551992,2021-05-05 15:31:00,12747.0,United Kingdom,116,"442,96",5,2021
554132,2021-05-23 09:43:00,12360.0,Austria,434,"1083,58",5,2021
547251,2021-03-22 09:43:00,17865.0,United Kingdom,332,"398,22",3,2021
566422,2021-09-12 13:56:00,13064.0,United Kingdom,82,"183,08",9,2021
541849,2021-01-23 13:34:00,13230.0,United Kingdom,78,"154,79",1,2021
556830,2021-06-15 11:01:00,15874.0,United Kingdom,15,"44,95",6,2021
548696,2021-04-03 10:10:00,17243.0,United Kingdom,48,"142,50",4,2021
580877,2021-12-06 12:15:00,17250.0,United Kingdom,98,"221,87",12,2021
575163,2021-11-08 16:28:00,17961.0,United Kingdom,2,"9,90",11,2021
576614,2021-11-15 16:38:00,12933.0,United Kingdom,121,"250,04",11,2021
548980,2021-04-05 12:21:00,,United Kingdom,-194,"0,00",4,2021
580028,2021-12-01 12:11:00,13890.0,United Kingdom,93,"154,45",12,2021
553921,2021-05-20 09:08:00,13376.0,United Kingdom,165,"394,00",5,2021
576851,2021-11-16 15:41:00,15967.0,United Kingdom,149,"245,03",11,2021
560544,2021-07-19 12:37:00,12569.0,Germany,25,"60,65",7,2021
549189,2021-04-07 10:11:00,15235.0,United Kingdom,98,"229,30",4,2021
545999,2021-03-08 14:44:00,13089.0,United Kingdom,699,"1195,95",3,2021
560441,2021-07-18 16:57:00,14029.0,United Kingdom,24,"165,20",7,2021
540379,2021-01-06 17:34:00,15101.0,United Kingdom,-2,"-7,50",1,2021
559747,2021-07-12 11:23:00,17069.0,United Kingdom,-6,"-10,14",7,2021
546536,2021-03-14 14:28:00,15493.0,United Kingdom,-1,"-12,75",3,2021
569830,2021-10-06 12:38:00,,United Kingdom,800,"0,00",10,2021
571191,2021-10-14 11:44:00,17404.0,Sweden,1,"15,00",10,2021
567997,2021-09-23 11:31:00,13097.0,United Kingdom,-4,"-36,10",9,2021
543790,2021-02-11 17:12:00,17071.0,United Kingdom,-6,"-8,80",2,2021
549350,2021-04-08 11:14:00,,United Kingdom,-13,"0,00",4,2021
544320,2021-02-17 15:40:00,17381.0,United Kingdom,480,"57,60",2,2021
553506,2021-05-17 13:29:00,12949.0,United Kingdom,20,"38,60",5,2021
573464,2021-10-31 10:56:00,15667.0,United Kingdom,240,"301,32",10,2021
572538,2021-10-24 16:10:00,14121.0,United Kingdom,-3,"-14,85",10,2021
569990,2021-10-06 20:11:00,15505.0,United Kingdom,-24,"-99,60",10,2021
570663,2021-10-11 14:20:00,13627.0,United Kingdom,259,"304,29",10,2021
558627,2021-06-30 17:40:00,14711.0,United Kingdom,7,"311,86",6,2021
567290,2021-09-19 11:54:00,14646.0,Netherlands,3717,"5350,40",9,2021
537838,2020-12-08 15:01:00,13115.0,United Kingdom,-4,"-5,00",12,2020
546789,2021-03-17 10:17:00,15769.0,United Kingdom,6100,"10065,00",3,2021
545890,2021-03-07 16:39:00,16782.0,United Kingdom,24,"92,80",3,2021
565853,2021-09-07 13:19:00,13756.0,United Kingdom,205,"413,99",9,2021
556109,2021-06-09 07:53:00,13741.0,United Kingdom,67,"200,17",6,2021
569034,2021-09-30 10:42:00,16240.0,United Kingdom,-2,"-6,17",9,2021
577391,2021-11-18 17:03:00,13078.0,United Kingdom,-15,"-16,14",11,2021
576777,2021-11-16 13:23:00,,United Kingdom,4,"0,00",11,2021
546466,2021-03-14 11:04:00,18118.0,United Kingdom,151,"370,53",3,2021
551537,2021-05-03 08:37:00,,United Kingdom,10,"34,39",5,2021
573360,2021-10-30 12:51:00,15748.0,United Kingdom,51,"149,31",10,2021
550802,2021-04-20 15:21:00,17120.0,United Kingdom,120,"307,46",4,2021
547721,2021-03-25 10:14:00,13000.0,United Kingdom,230,"256,78",3,2021
562203,2021-08-03 12:50:00,16102.0,United Kingdom,464,"839,76",8,2021
546553,2021-03-15 08:52:00,13499.0,United Kingdom,121,"158,23",3,2021
565126,2021-09-01 12:17:00,17653.0,United Kingdom,390,"180,10",9,2021
546663,2021-03-15 14:36:00,,United Kingdom,3,"7,12",3,2021
550501,2021-04-18 15:28:00,,United Kingdom,30,"0,00",4,2021
547918,2021-03-28 12:49:00,15249.0,United Kingdom,478,"1001,82",3,2021
573512,2021-10-31 12:30:00,17951.0,United Kingdom,396,"599,04",10,2021
551548,2021-05-03 09:44:00,14149.0,United Kingdom,218,"446,62",5,2021
540823,2021-01-11 13:26:00,15569.0,United Kingdom,182,"288,50",1,2021
554074,2021-05-22 11:28:00,13230.0,United Kingdom,81,"184,55",5,2021
557795,2021-06-23 09:14:00,13881.0,United Kingdom,822,"1064,22",6,2021
550516,2021-04-18 17:32:00,14502.0,United Kingdom,9,"89,55",4,2021
564210,2021-08-24 09:10:00,14194.0,United Kingdom,-1,"-2,08",8,2021
568366,2021-09-26 15:47:00,14217.0,United Kingdom,34,"164,30",9,2021
559486,2021-07-08 13:51:00,13047.0,United Kingdom,-14,"-83,24",7,2021
569633,2021-10-05 12:02:00,16478.0,United Kingdom,170,"202,90",10,2021
545869,2021-03-07 14:45:00,17162.0,United Kingdom,143,"196,45",3,2021
577032,2021-11-17 13:07:00,13160.0,United Kingdom,56,"91,80",11,2021
544558,2021-02-21 12:33:00,16073.0,United Kingdom,-11,"-28,05",2,2021
551538,2021-05-03 08:37:00,,United Kingdom,1,"0,85",5,2021
555539,2021-06-05 12:44:00,14472.0,United Kingdom,117,"201,45",6,2021
559686,2021-07-11 15:26:00,17966.0,United Kingdom,119,"141,98",7,2021
555392,2021-06-02 16:59:00,14221.0,United Kingdom,24,"30,00",6,2021
540793,2021-01-11 11:53:00,14295.0,United Kingdom,-2,"-11,50",1,2021
570010,2021-10-07 09:42:00,15297.0,United Kingdom,96,"230,46",10,2021
539762,2020-12-22 10:29:00,13953.0,United Kingdom,400,"500,00",12,2020
560232,2021-07-17 11:08:00,14810.0,United Kingdom,114,"238,40",7,2021
568315,2021-09-26 13:17:00,16705.0,United Kingdom,18,"57,48",9,2021
546916,2021-03-18 08:32:00,15695.0,United Kingdom,15,"50,25",3,2021
571862,2021-10-19 13:45:00,13422.0,United Kingdom,-5,"-24,75",10,2021
539921,2020-12-23 11:09:00,12748.0,United Kingdom,5,"20,30",12,2020
550129,2021-04-14 13:17:00,13001.0,United Kingdom,317,"636,45",4,2021
539247,2020-12-16 13:33:00,15311.0,United Kingdom,126,"228,50",12,2020
538844,2020-12-14 13:19:00,14680.0,United Kingdom,470,"1194,52",12,2020
574660,2021-11-06 11:55:00,15407.0,United Kingdom,229,"315,71",11,2021
558469,2021-06-29 15:31:00,17757.0,United Kingdom,-4,"-19,80",6,2021
540474,2021-01-07 14:38:00,,United Kingdom,4,"6,60",1,2021
566384,2021-09-12 12:41:00,17811.0,United Kingdom,-3,"-13,55",9,2021
581099,2021-12-07 11:43:00,18219.0,United Kingdom,139,"242,37",12,2021
552564,2021-05-10 11:55:00,13694.0,United Kingdom,-400,"-716,00",5,2021
554844,2021-05-26 19:38:00,18073.0,United Kingdom,28,"63,00",5,2021
561462,2021-07-27 12:19:00,14088.0,United Kingdom,70,"313,50",7,2021
567805,2021-09-22 12:15:00,12854.0,United Kingdom,205,"514,13",9,2021
578791,2021-11-25 12:20:00,12841.0,United Kingdom,102,"123,29",11,2021
548157,2021-03-29 13:27:00,14298.0,United Kingdom,920,"1518,00",3,2021
563605,2021-08-18 06:29:00,14112.0,United Kingdom,-1,"-2,95",8,2021
567479,2021-09-20 13:37:00,,United Kingdom,-1,"-232,57",9,2021
550358,2021-04-18 10:37:00,13113.0,United Kingdom,-4,"-34,00",4,2021
576631,2021-11-16 08:53:00,16626.0,United Kingdom,184,"226,40",11,2021
546382,2021-03-11 12:44:00,18149.0,United Kingdom,102,"227,78",3,2021
537682,2020-12-08 10:13:00,13599.0,United Kingdom,72,"99,60",12,2020
574659,2021-11-06 11:44:00,16942.0,United Kingdom,97,"209,74",11,2021
538650,2020-12-13 15:05:00,15311.0,United Kingdom,-3,"-16,15",12,2020
547851,2021-03-27 12:08:00,16782.0,United Kingdom,-2,"-4,20",3,2021
546755,2021-03-16 13:29:00,12502.0,Spain,175,"702,80",3,2021
557217,2021-06-17 12:30:00,17426.0,United Kingdom,1259,"1987,19",6,2021
569520,2021-10-04 14:32:00,17667.0,United Kingdom,130,"304,50",10,2021
555853,2021-06-07 13:44:00,14375.0,United Kingdom,194,"257,68",6,2021
548706,2021-04-03 11:51:00,13408.0,United Kingdom,106,"231,30",4,2021
578022,2021-11-22 13:25:00,17371.0,United Kingdom,85,"270,45",11,2021
560880,2021-07-21 15:39:00,15152.0,United Kingdom,-4,"-10,10",7,2021
576415,2021-11-15 11:22:00,,United Kingdom,-2,"0,00",11,2021
544968,2021-02-25 11:30:00,13458.0,United Kingdom,350,"676,92",2,2021
570101,2021-10-07 12:14:00,14560.0,United Kingdom,270,"264,62",10,2021
542922,2021-02-02 09:06:00,12682.0,France,161,"490,89",2,2021
540156,2021-01-05 11:36:00,12683.0,France,-1,"-10,95",1,2021
577381,2021-11-18 16:24:00,15297.0,United Kingdom,-2,"-6,90",11,2021
552828,2021-05-11 13:23:00,13662.0,United Kingdom,188,"305,24",5,2021
547055,2021-03-20 12:14:00,16444.0,United Kingdom,73,"119,08",3,2021
542385,2021-01-27 14:32:00,14290.0,United Kingdom,-2,"-7,20",1,2021
547905,2021-03-28 12:10:00,,United Kingdom,-2,"-435,41",3,2021
569418,2021-10-04 10:30:00,12989.0,United Kingdom,72,"284,16",10,2021
538369,2020-12-12 11:06:00,17251.0,United Kingdom,110,"283,28",12,2020
537687,2020-12-08 10:26:00,,United Kingdom,-9,"0,00",12,2020
562688,2021-08-08 13:53:00,13869.0,United Kingdom,993,"1519,99",8,2021
540269,2021-01-06 11:39:00,14135.0,United Kingdom,40,"186,00",1,2021
564837,2021-08-30 12:40:00,,United Kingdom,430,"1892,14",8,2021
556681,2021-06-14 09:41:00,12826.0,United Kingdom,108,"121,52",6,2021
565759,2021-09-06 13:46:00,12720.0,Germany,327,"358,84",9,2021
537690,2020-12-08 10:38:00,13983.0,United Kingdom,220,"329,36",12,2020
545855,2021-03-07 13:52:00,15290.0,United Kingdom,138,"246,30",3,2021
555487,2021-06-03 13:21:00,16484.0,United Kingdom,-6,"-24,90",6,2021
562112,2021-08-02 15:53:00,18236.0,United Kingdom,110,"165,24",8,2021
561681,2021-07-28 19:14:00,15370.0,United Kingdom,-2,"-25,50",7,2021
548256,2021-03-30 10:50:00,17775.0,United Kingdom,72,"56,40",3,2021
562459,2021-08-05 11:17:00,16029.0,United Kingdom,408,"757,20",8,2021
544156,2021-02-16 12:33:00,12352.0,Norway,98,"296,50",2,2021
561252,2021-07-26 11:52:00,,United Kingdom,-5,"0,00",7,2021
543038,2021-02-02 16:15:00,14735.0,United Kingdom,43,"110,45",2,2021
572131,2021-10-21 09:56:00,13917.0,United Kingdom,190,"206,66",10,2021
537886,2020-12-09 09:49:00,15660.0,United Kingdom,110,"209,30",12,2020
543452,2021-02-08 12:14:00,16037.0,United Kingdom,80,"303,00",2,2021
537637,2020-12-07 15:22:00,,United Kingdom,4,"15,70",12,2020
576792,2021-11-16 14:11:00,17596.0,United Kingdom,459,"295,17",11,2021
553185,2021-05-15 12:35:00,17504.0,United Kingdom,295,"537,49",5,2021
576059,2021-11-13 15:19:00,15411.0,United Kingdom,124,"367,62",11,2021
565932,2021-09-08 10:35:00,16418.0,United Kingdom,87,"222,45",9,2021
559253,2021-07-07 11:44:00,12472.0,Germany,-11,"-27,09",7,2021
569204,2021-10-02 10:43:00,16591.0,United Kingdom,41,"213,50",10,2021
576764,2021-11-16 13:10:00,,United Kingdom,-1510,"0,00",11,2021
540511,2021-01-09 11:34:00,14472.0,United Kingdom,187,"334,26",1,2021
569003,2021-09-29 18:13:00,13364.0,United Kingdom,71,"134,96",9,2021
537523,2020-12-07 11:45:00,14176.0,United Kingdom,61,"159,55",12,2020
556820,2021-06-15 10:22:00,12682.0,France,139,"364,15",6,2021
560901,2021-07-21 17:39:00,12476.0,Germany,304,"746,57",7,2021
548999,2021-04-05 14:34:00,,United Kingdom,-26,"0,00",4,2021
560902,2021-07-21 17:45:00,17593.0,United Kingdom,-6,"-15,78",7,2021
543484,2021-02-09 10:11:00,12721.0,France,301,"455,02",2,2021
554813,2021-05-26 13:26:00,15852.0,United Kingdom,38,"103,21",5,2021
538853,2020-12-14 13:35:00,16805.0,United Kingdom,270,"214,77",12,2020
538595,2020-12-13 12:03:00,15555.0,United Kingdom,-2,"-5,10",12,2020
555572,2021-06-05 15:37:00,12449.0,Belgium,390,"858,93",6,2021
579745,2021-11-30 14:39:00,,United Kingdom,-40,"0,00",11,2021
566265,2021-09-11 13:16:00,18255.0,United Kingdom,74,"103,30",9,2021
555114,2021-05-31 14:55:00,13571.0,United Kingdom,107,"120,59",5,2021
543252,2021-02-04 14:58:00,17685.0,United Kingdom,126,"361,70",2,2021
581433,2021-12-08 15:54:00,14911.0,EIRE,806,"1084,14",12,2021
572866,2021-10-26 13:07:00,15005.0,United Kingdom,109,"184,01",10,2021
546926,2021-03-18 10:11:00,17857.0,United Kingdom,150,"108,50",3,2021
560043,2021-07-14 14:47:00,16656.0,United Kingdom,-2,"-1,44",7,2021
550831,2021-04-21 10:29:00,13534.0,United Kingdom,60,"171,20",4,2021
580469,2021-12-04 12:32:00,14583.0,United Kingdom,220,"264,91",12,2021
575159,2021-11-08 16:21:00,15513.0,United Kingdom,-18,"-78,30",11,2021
544439,2021-02-20 10:16:00,13798.0,United Kingdom,398,"358,80",2,2021
564902,2021-08-31 11:50:00,18198.0,United Kingdom,256,"314,28",8,2021
